Label,Text
ham,Dude ive been seeing a lotta corvettes lately
ham,So how's the weather over there?
ham,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"
ham,Just hopeing that wasnÛ÷t too pissed up to remember and has gone off to his sisters or something!
ham,He remains a bro amongst bros
ham,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? 
ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. å£1.50 SP:Tyrone
ham,I cant pick the phone right now. Pls send a message
ham,Ok i shall talk to him
ham,Wake me up at  &lt;#&gt;  am morning:)
ham,"Cool, text me when you're ready"
ham,Hmm thinking lor...
ham,Ok pa. Nothing problem:-)
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill
ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
ham,Okay same with me. Well thanks for the clarification
ham,Customer place i will call you
ham,What your plan for pongal?
ham,Pls come quick cant bare this.
ham,I'm leaving my house now...
ham,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066364589"
ham,No objection. My bf not coming.
ham,If you're not in my car in an hour and a half I'm going apeshit
ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
ham,Yep. I do like the pink furniture tho.
ham,Glad to see your reply.
ham,I can ask around but there's not a lot in terms of mids up here
ham,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
ham,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x
spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu"
ham,Feel like trying kadeem again? :V
ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil
ham,Oh ok i didnt know what you meant. Yep i am baby jontin
ham,Ok...
ham,Ha ha cool cool chikku chikku:-):-DB-)
ham,Yo sorry was in the shower sup
ham,No she didnt. I will search online and let you know.
ham,Or I guess  &lt;#&gt;  min
ham,Wat time r Ì_ going to xin's hostel?
ham,It's justbeen overa week since we broke up and already our brains are going to mush!
ham,"Aight, let me know when you're gonna be around usf"
ham,on a Tuesday night r u 4 real
ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
ham,Ok i juz receive..
spam,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text"
ham,I am going to sleep. I am tired of travel.
ham,I've reached already.
ham,I dont thnk its a wrong calling between us
ham,University of southern california.
ham,K da:)how many page you want?
ham,Wife.how she knew the time of murder exactly
ham,I not busy juz dun wan 2 go so early.. Hee.. 
ham,Got it! It looks scrumptious... daddy wants to eat you all night long!
ham,We have all rounder:)so not required:)
ham,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! "
ham,Aaooooright are you at work?
spam,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
ham,"No, but you told me you were going, before you got drunk!"
ham,Lol ok. I'll snatch her purse too.
ham,I dont thnk its a wrong calling between us
ham,Long beach lor. Expected... U having dinner now?
ham,Nvm it's ok...
ham,soon you will have the real thing princess! Do i make you wet? :)
ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
ham,"Erm Û_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
ham,Oops. 4 got that bit.
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)
ham,"You aren't coming home between class, right? I need to work out and shower!"
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins"
ham,But that's on ebay it might be less elsewhere.
ham,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing
ham,Excellent! Wish we were together right now!
ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
ham,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)
ham,Can you just come in for a sec? There's somebody here I want you to see
ham,S:-)kallis wont play in first two odi:-)
ham,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?
ham,"Thank you. And by the way, I just lost."
ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?"
ham,"That day Ì_ say Ì_ cut ur hair at paragon, is it called hair sense? Do Ì_ noe how much is a hair cut? "
ham,"Yeah we wouldn't leave for an hour at least, how's 4 sound?"
ham,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!"
ham,"Dad wanted to talk about the apartment so I got a late start, omw now"
spam,You have WON a guaranteed å£1000 cash or a å£2000 prize.To claim yr prize call our customer service representative on
ham,What time. IÛ÷m out until prob 3 or so
ham,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management"
ham,I just really need shit before tomorrow and I know you won't be awake before like 6
ham,I've not sent it. He can send me.
spam,"Think ur smart ? Win å£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week"
spam,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468
ham,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.
ham,Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.
ham,Are you free now?can i call now?
spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p
ham,I sent them. Do you like?
ham,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing."
ham,He didn't see his shadow. We get an early spring yay
ham,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola
spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
ham,K..i deleted my contact that why?
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
ham,Hey... Very inconvenient for your sis a not huh?
ham,You stayin out of trouble stranger!!saw Dave the other day heåÕs sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! 
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. å£1.50 SP:Tyrone
ham,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
ham,"Awesome, that gonna be soon or later tonight?"
ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
ham,"Yo, you at jp and hungry like a mofo?"
spam,You have 1 new message. Please call 08712400200.
ham,How are you. Wish you a great semester
spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+
ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.
ham,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. 
ham,Already am squatting is the new way of walking
ham,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me"
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
ham,How are you enjoying this semester? Take care brother.
ham,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\"""""
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
spam,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
ham,Anything lar...
ham,There the size of elephant tablets & u shove um up ur ass!!
ham,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students
ham,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon..."
ham,(You didn't hear it from me)
ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao..."
ham,Total video converter free download type this in google search:)
ham,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked
ham,Dude got a haircut. Now its breezy up there
ham,I am taking half day leave bec i am not well
ham,U guys never invite me anywhere :(
spam,Win a å£1000 cash prize or a prize worth å£5000
ham,Just sleeping..and surfing
ham,Wat's my dear doing? Sleeping ah?
ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
ham,Aah bless! How's your arm?
ham,I sent you  &lt;#&gt;  bucks
ham,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at"
ham,Wat time Ì_ wan today?
